user_id,day,source,code,title,message,severity
32,2025-10-17,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
32,2025-10-17,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
32,2025-10-19,ml,overspend_day,Daily overspending alert,"You spent $186 today, which is much higher than your usual daily average of $50.",warn
32,2025-10-19,ml,early_cycle_overspend,Heavy spending early in pay cycle,"You're spending much faster than usual early in your pay cycle. If this continues, your money may not last until your next payday.",warn
32,2025-10-19,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
32,2025-10-19,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
32,2025-10-19,ml,weekend_spike,Weekend spending spike,Your weekend spending is significantly above your usual weekly levels.,warn
32,2025-10-19,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
32,2025-10-20,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
32,2025-10-20,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
32,2025-10-20,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
32,2025-10-21,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
32,2025-10-21,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
32,2025-10-22,ml,overspend_day,Daily overspending alert,"You spent $176 today, which is much higher than your usual daily average of $61.",warn
32,2025-10-22,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
32,2025-10-22,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
32,2025-10-22,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
32,2025-10-23,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
32,2025-10-24,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
32,2025-10-24,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
32,2025-10-24,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
32,2025-10-25,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
32,2025-10-26,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
32,2025-10-26,ml,weekend_spike,Weekend spending spike,Your weekend spending is significantly above your usual weekly levels.,warn
32,2025-10-26,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
32,2025-10-27,ml,overspend_day,Daily overspending alert,"You spent $196 today, which is much higher than your usual daily average of $65.",warn
32,2025-10-27,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
32,2025-10-27,ml,early_cycle_overspend,Heavy spending early in pay cycle,"You're spending much faster than usual early in your pay cycle. If this continues, your money may not last until your next payday.",warn
32,2025-10-27,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
32,2025-10-27,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
32,2025-10-27,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
32,2025-10-28,ml,overspend_day,Daily overspending alert,"You spent $190 today, which is much higher than your usual daily average of $92.",warn
32,2025-10-28,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
32,2025-10-28,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
32,2025-10-28,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
32,2025-10-28,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
32,2025-10-29,ml,overspend_day,Daily overspending alert,"You spent $206 today, which is much higher than your usual daily average of $96.",warn
32,2025-10-29,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
32,2025-10-29,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
32,2025-10-29,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
32,2025-10-29,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
32,2025-10-30,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
32,2025-10-31,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
32,2025-11-01,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
32,2025-11-02,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
32,2025-11-03,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
32,2025-11-03,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
32,2025-11-03,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
32,2025-11-04,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
32,2025-11-04,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
32,2025-11-05,ml,overspend_day,Daily overspending alert,"You spent $155 today, which is much higher than your usual daily average of $35.",warn
32,2025-11-05,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
32,2025-11-05,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
32,2025-11-05,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
32,2025-11-06,ml,overspend_day,Daily overspending alert,"You spent $105 today, which is much higher than your usual daily average of $50.",warn
32,2025-11-06,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
32,2025-11-07,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
32,2025-11-07,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
32,2025-11-08,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
32,2025-11-08,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
32,2025-11-09,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
32,2025-11-09,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
32,2025-11-13,ml,overspend_day,Daily overspending alert,"You spent $107 today, which is much higher than your usual daily average of $42.",warn
32,2025-11-13,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
32,2025-11-13,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
32,2025-11-13,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
33,2025-09-24,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
33,2025-09-24,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
33,2025-09-28,ml,weekend_spike,Weekend spending spike,Your weekend spending is significantly above your usual weekly levels.,warn
33,2025-09-28,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
33,2025-10-02,ml,overspend_day,Daily overspending alert,"You spent $158 today, which is much higher than your usual daily average of $23.",warn
33,2025-10-02,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
33,2025-10-02,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
33,2025-10-02,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
33,2025-10-03,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
33,2025-10-04,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
33,2025-10-05,ml,overspend_day,Daily overspending alert,"You spent $128 today, which is much higher than your usual daily average of $42.",warn
33,2025-10-05,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
33,2025-10-05,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
33,2025-10-05,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
33,2025-10-05,ml,weekend_spike,Weekend spending spike,Your weekend spending is significantly above your usual weekly levels.,warn
33,2025-10-05,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
33,2025-10-06,ml,overspend_day,Daily overspending alert,"You spent $227 today, which is much higher than your usual daily average of $75.",warn
33,2025-10-06,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
33,2025-10-06,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
33,2025-10-06,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
33,2025-10-06,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
33,2025-10-07,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
33,2025-10-08,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
33,2025-10-08,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
33,2025-10-09,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
33,2025-10-09,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
33,2025-10-09,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
33,2025-10-10,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
33,2025-10-11,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
33,2025-10-16,ml,overspend_day,Daily overspending alert,"You spent $53 today, which is much higher than your usual daily average of $8.",warn
33,2025-10-16,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
33,2025-10-16,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
33,2025-10-16,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
33,2025-10-20,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
33,2025-10-20,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
33,2025-10-21,ml,overspend_day,Daily overspending alert,"You spent $120 today, which is much higher than your usual daily average of $26.",warn
33,2025-10-21,ml,early_cycle_overspend,Heavy spending early in pay cycle,"You're spending much faster than usual early in your pay cycle. If this continues, your money may not last until your next payday.",warn
33,2025-10-21,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
33,2025-10-22,ml,overspend_day,Daily overspending alert,"You spent $151 today, which is much higher than your usual daily average of $48.",warn
33,2025-10-22,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
33,2025-10-22,ml,early_cycle_overspend,Heavy spending early in pay cycle,"You're spending much faster than usual early in your pay cycle. If this continues, your money may not last until your next payday.",warn
33,2025-10-22,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
33,2025-10-22,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
33,2025-10-22,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
33,2025-10-23,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
33,2025-10-23,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
33,2025-10-23,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
33,2025-10-24,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
33,2025-10-24,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
33,2025-10-24,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
33,2025-10-25,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
33,2025-10-26,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
33,2025-10-26,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
33,2025-10-26,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
33,2025-10-27,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
33,2025-10-30,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
33,2025-10-30,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
33,2025-11-01,ml,overspend_day,Daily overspending alert,"You spent $113 today, which is much higher than your usual daily average of $22.",warn
33,2025-11-01,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
33,2025-11-01,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
33,2025-11-01,ml,weekend_spike,Weekend spending spike,Your weekend spending is significantly above your usual weekly levels.,warn
33,2025-11-01,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
33,2025-11-02,ml,overspend_day,Daily overspending alert,"You spent $105 today, which is much higher than your usual daily average of $36.",warn
33,2025-11-02,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
33,2025-11-02,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
33,2025-11-02,ml,weekend_spike,Weekend spending spike,Your weekend spending is significantly above your usual weekly levels.,warn
33,2025-11-02,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
33,2025-11-04,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
33,2025-11-04,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
33,2025-11-04,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
33,2025-11-05,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
33,2025-11-05,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
33,2025-11-05,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
33,2025-11-06,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
33,2025-11-06,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
33,2025-11-06,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
33,2025-11-07,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
33,2025-11-07,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
33,2025-11-07,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
33,2025-11-08,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
33,2025-11-11,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
33,2025-11-11,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
33,2025-11-13,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
33,2025-11-13,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
33,2025-11-14,ml,overspend_day,Daily overspending alert,"You spent $39 today, which is much higher than your usual daily average of $11.",warn
33,2025-11-14,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
33,2025-11-14,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
33,2025-11-14,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-08-31,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
34,2025-08-31,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-09-01,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-09-02,ml,overspend_day,Daily overspending alert,"You spent $172 today, which is much higher than your usual daily average of $104.",warn
34,2025-09-02,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
34,2025-09-02,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-09-03,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
34,2025-09-03,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-09-04,ml,overspend_day,Daily overspending alert,"You spent $244 today, which is much higher than your usual daily average of $118.",warn
34,2025-09-04,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-09-05,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
34,2025-09-05,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-09-06,ml,overspend_day,Daily overspending alert,"You spent $636 today, which is much higher than your usual daily average of $177.",warn
34,2025-09-06,ml,early_cycle_overspend,Heavy spending early in pay cycle,"You're spending much faster than usual early in your pay cycle. If this continues, your money may not last until your next payday.",warn
34,2025-09-06,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
34,2025-09-06,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
34,2025-09-06,ml,weekend_spike,Weekend spending spike,Your weekend spending is significantly above your usual weekly levels.,warn
34,2025-09-06,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-09-07,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
34,2025-09-07,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-09-08,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
34,2025-09-08,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-09-12,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
34,2025-09-12,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-09-13,ml,overspend_day,Daily overspending alert,"You spent $226 today, which is much higher than your usual daily average of $98.",warn
34,2025-09-13,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
34,2025-09-13,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
34,2025-09-13,ml,weekend_spike,Weekend spending spike,Your weekend spending is significantly above your usual weekly levels.,warn
34,2025-09-13,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-09-15,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
34,2025-09-15,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-09-17,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
34,2025-09-17,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-09-18,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
34,2025-09-18,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-09-20,ml,overspend_day,Daily overspending alert,"You spent $332 today, which is much higher than your usual daily average of $84.",warn
34,2025-09-20,ml,early_cycle_overspend,Heavy spending early in pay cycle,"You're spending much faster than usual early in your pay cycle. If this continues, your money may not last until your next payday.",warn
34,2025-09-20,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
34,2025-09-20,ml,weekend_spike,Weekend spending spike,Your weekend spending is significantly above your usual weekly levels.,warn
34,2025-09-21,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
34,2025-09-21,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-09-22,ml,overspend_day,Daily overspending alert,"You spent $232 today, which is much higher than your usual daily average of $117.",warn
34,2025-09-22,ml,early_cycle_overspend,Heavy spending early in pay cycle,"You're spending much faster than usual early in your pay cycle. If this continues, your money may not last until your next payday.",warn
34,2025-09-22,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
34,2025-09-23,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
34,2025-09-23,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-09-25,ml,overspend_day,Daily overspending alert,"You spent $343 today, which is much higher than your usual daily average of $151.",warn
34,2025-09-25,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
34,2025-09-25,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
34,2025-09-25,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-09-26,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
34,2025-09-26,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
34,2025-09-26,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-09-29,ml,overspend_day,Daily overspending alert,"You spent $304 today, which is much higher than your usual daily average of $136.",warn
34,2025-09-29,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
34,2025-09-30,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
34,2025-09-30,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-10-01,ml,overspend_day,Daily overspending alert,"You spent $265 today, which is much higher than your usual daily average of $171.",warn
34,2025-10-01,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
34,2025-10-01,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
34,2025-10-01,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
34,2025-10-01,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-10-05,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
34,2025-10-05,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-10-06,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
34,2025-10-06,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-10-07,ml,overspend_day,Daily overspending alert,"You spent $174 today, which is much higher than your usual daily average of $87.",warn
34,2025-10-07,ml,early_cycle_overspend,Heavy spending early in pay cycle,"You're spending much faster than usual early in your pay cycle. If this continues, your money may not last until your next payday.",warn
34,2025-10-07,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
34,2025-10-07,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
34,2025-10-07,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-10-11,ml,overspend_day,Daily overspending alert,"You spent $366 today, which is much higher than your usual daily average of $92.",warn
34,2025-10-11,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
34,2025-10-11,ml,weekend_spike,Weekend spending spike,Your weekend spending is significantly above your usual weekly levels.,warn
34,2025-10-14,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
34,2025-10-14,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-10-15,ml,risk_guilt_spending,High guilt-based spending risk,Your spending shows patterns of emotional or guilt-driven purchases.,warn
34,2025-10-15,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-10-16,ml,overspend_day,Daily overspending alert,"You spent $328 today, which is much higher than your usual daily average of $133.",warn
34,2025-10-16,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
34,2025-10-17,ml,overspend_week,Weekly overspending trend,Your recent weekly spending is more than 25% higher than your usual monthly level. You might be drifting off track.,warn
34,2025-10-17,ml,want_spike,High want-spending today,You are spending mostly on 'want' items today. Keep an eye on discretionary habits.,info
34,2025-10-17,ml,emotional_spending,Emotional spending detected,You may be engaging in emotional spending today (wants + guilt are high).,info
34,2025-10-18,ml,overspend_day,Daily overspending alert,"You spent $190 today, which is much higher than your usual daily average of $115.",warn
34,2025-10-18,ml,early_cycle_overspend,Heavy spending early in pay cycle,"You're spending much faster than usual early in your pay cycle. If this continues, your money may not last until your next payday.",warn
34,2025-10-18,ml,risk_overspend,High overspending risk,You are at high risk of overspending based on your recent financial behavior.,critical
34,2025-10-18,ml,weekend_spike,Weekend spending spike,Your weekend spending is significantly above your usual weekly levels.,warn
